datetime,humidity,pressure,temperature
2017-05-18T03:00:00Z,48,1014,25.689999999999998
2017-05-18T04:00:00Z,54,1014,25.05000000000001
2017-05-18T05:00:00Z,57,1014,24.53000000000003
2017-05-18T06:00:00Z,54,1013,23.100000000000023
2017-05-18T07:00:00Z,61,1013,22.629999999999995
2017-05-18T08:00:00Z,61,1013,22.340000000000032
2017-05-18T09:00:00Z,100,1014,21.150000000000034
2017-05-18T10:00:00Z,69,1015,20.99000000000001
2017-05-18T11:00:00Z,54,1014,21.629999999999995
2017-05-18T12:00:00Z,61,1015,21.689999999999998
2017-05-18T13:00:00Z,65,1015,23.590000000000032
2017-05-18T14:00:00Z,54,1014,26.439999999999998
2017-05-18T15:00:00Z,48,1014,28.75
2017-05-18T16:00:00Z,40,1014,30.680000000000007
2017-05-18T17:00:00Z,36,1013,31.760000000000048
2017-05-18T18:00:00Z,33,1012,32.610000000000014
2017-05-18T19:00:00Z,30,1012,33.07000000000005
2017-05-18T20:00:00Z,31,1011,33.460000000000036
2017-05-18T21:00:00Z,31,1011,33.379999999999995
2017-05-18T22:00:00Z,31,1010,33.30000000000001
2017-05-18T23:00:00Z,33,1010,32.379999999999995
2017-05-19T00:00:00Z,38,1011,31.99000000000001
2017-05-19T01:00:00Z,42,1011,30.75
2017-05-19T02:00:00Z,51,1011,28.27000000000004
2017-05-19T03:00:00Z,48,1012,28.220000000000027
2017-05-19T04:00:00Z,51,1011,27.30000000000001
2017-05-19T05:00:00Z,51,1012,26.99000000000001
2017-05-19T06:00:00Z,54,1011,25.920000000000016
2017-05-19T07:00:00Z,61,1012,25.160000000000025
2017-05-19T08:00:00Z,65,1011,24.220000000000027
2017-05-19T09:00:00Z,65,1012,23.450000000000045
2017-05-19T10:00:00Z,69,1012,22.83000000000004
2017-05-19T11:00:00Z,73,1013,22.75
2017-05-19T12:00:00Z,69,1013,23.680000000000007
2017-05-19T13:00:00Z,61,1013,25.600000000000023
2017-05-19T14:00:00Z,54,1013,26.99000000000001
2017-05-19T15:00:00Z,45,1013,28.53000000000003
2017-05-19T16:00:00Z,48,1012,29.99000000000001
2017-05-19T17:00:00Z,40,1012,31.230000000000018
2017-05-19T18:00:00Z,35,1011,31.689999999999998
2017-05-19T19:00:00Z,40,1011,32.150000000000034
2017-05-19T20:00:00Z,57,1011,31.78000000000003
2017-05-19T21:00:00Z,36,1010,31.620000000000005
2017-05-19T22:00:00Z,31,1011,31.760000000000048
2017-05-19T23:00:00Z,33,1011,31.610000000000014
2017-05-20T00:00:00Z,39,1012,30.53000000000003
2017-05-20T01:00:00Z,37,1013,27.83000000000004
2017-05-20T02:00:00Z,47,1015,25.760000000000048
2017-05-20T03:00:00Z,39,1015,24.30000000000001
2017-05-20T04:00:00Z,36,1017,21.78000000000003
2017-05-20T05:00:00Z,46,1018,19.710000000000036
2017-05-20T06:00:00Z,52,1019,18.710000000000036
2017-05-20T07:00:00Z,55,1019,17.32000000000005
2017-05-20T08:00:00Z,59,1020,16.460000000000036
2017-05-20T09:00:00Z,55,1020,15.689999999999998
2017-05-20T10:00:00Z,58,1022,15.54000000000002
2017-05-20T11:00:00Z,76,1023,15.310000000000002
2017-05-20T12:00:00Z,71,1024,14.770000000000039
2017-05-20T13:00:00Z,67,1025,15.140000000000043
2017-05-20T14:00:00Z,62,1025,15.460000000000036
2017-05-20T15:00:00Z,54,1026,15.610000000000014
2017-05-20T16:00:00Z,48,1026,15.610000000000014
2017-05-20T17:00:00Z,39,1026,15.830000000000041
2017-05-20T18:00:00Z,48,1026,16.230000000000018
2017-05-20T19:00:00Z,51,1026,16.379999999999995
2017-05-20T20:00:00Z,45,1026,16.77000000000004
2017-05-20T21:00:00Z,51,1027,16.720000000000027
2017-05-20T22:00:00Z,52,1026,16.78000000000003
2017-05-20T23:00:00Z,59,1026,16.640000000000043
2017-05-21T00:00:00Z,63,1026,16.430000000000007
2017-05-21T01:00:00Z,71,1026,14.930000000000007
2017-05-21T02:00:00Z,87,1027,13.430000000000007
2017-05-21T03:00:00Z,62,1027,12.360000000000014
2017-05-21T04:00:00Z,62,1027,11.720000000000027
2017-05-21T05:00:00Z,66,1028,11.270000000000039
2017-05-21T06:00:00Z,66,1027,10.990000000000009
2017-05-21T07:00:00Z,71,1027,10.439999999999998
2017-05-21T08:00:00Z,76,1027,10.07000000000005
2017-05-21T09:00:00Z,81,1027,9.57000000000005
2017-05-21T10:00:00Z,76,1028,9.420000000000016
2017-05-21T11:00:00Z,100,1028,9.220000000000027
2017-05-21T12:00:00Z,87,1028,11.420000000000016
2017-05-21T13:00:00Z,73,1028,13.490000000000009
2017-05-21T14:00:00Z,39,1029,15.770000000000039
2017-05-21T15:00:00Z,55,1029,16.760000000000048
2017-05-21T16:00:00Z,29,1028,17.99000000000001
2017-05-21T17:00:00Z,31,1028,18.350000000000023
2017-05-21T18:00:00Z,32,1027,18.640000000000043
2017-05-21T19:00:00Z,51,1028,19.24000000000001
2017-05-21T20:00:00Z,32,1027,19.150000000000034
2017-05-21T21:00:00Z,29,1025,18.689999999999998
2017-05-21T22:00:00Z,34,1025,17.920000000000016
2017-05-21T23:00:00Z,42,1025,17.08000000000004
2017-05-22T00:00:00Z,38,1025,15.850000000000023
2017-05-22T01:00:00Z,51,1025,15
2017-05-22T02:00:00Z,58,1025,14.770000000000039
2017-05-22T03:00:00Z,58,1025,14.379999999999995
2017-05-22T04:00:00Z,58,1025,13.920000000000016
2017-05-22T05:00:00Z,62,1024,13.920000000000016
2017-05-22T06:00:00Z,67,1023,13.610000000000014
2017-05-22T07:00:00Z,67,1023,13.230000000000018
2017-05-22T08:00:00Z,71,1023,12.920000000000016
2017-05-22T09:00:00Z,76,1022,12.460000000000036
2017-05-22T10:00:00Z,82,1022,12.460000000000036
2017-05-22T11:00:00Z,87,1021,12.460000000000036
2017-05-22T12:00:00Z,67,1022,12.650000000000034
2017-05-22T13:00:00Z,93,1022,12.610000000000014
2017-05-22T14:00:00Z,87,1021,12.760000000000048
2017-05-22T15:00:00Z,93,1020,13
2017-05-22T16:00:00Z,93,1019,13.080000000000041
2017-05-22T17:00:00Z,82,1018,13.680000000000007
2017-05-22T18:00:00Z,93,1018,13.920000000000016
2017-05-22T19:00:00Z,100,1017,14.460000000000036
2017-05-22T20:00:00Z,87,1016,15.140000000000043
2017-05-22T21:00:00Z,87,1015,15.300000000000011
2017-05-22T22:00:00Z,93,1015,15.689999999999998
2017-05-22T23:00:00Z,93,1015,15.840000000000032
2017-05-23T00:00:00Z,93,1015,15.689999999999998
2017-05-23T01:00:00Z,88,1014,15.840000000000032
2017-05-23T02:00:00Z,100,1015,15.710000000000036
2017-05-23T03:00:00Z,100,1015,15.430000000000007
2017-05-23T04:00:00Z,82,1014,15.560000000000002
2017-05-23T05:00:00Z,87,1015,15.400000000000034
2017-05-23T06:00:00Z,93,1014,15.350000000000023
2017-05-23T07:00:00Z,93,1015,14.860000000000014
2017-05-23T08:00:00Z,100,1014,14.140000000000043
2017-05-23T09:00:00Z,93,1014,13.840000000000032
2017-05-23T10:00:00Z,87,1014,13.420000000000016
2017-05-23T11:00:00Z,77,1015,13.200000000000045
2017-05-23T12:00:00Z,82,1015,14.140000000000043
2017-05-23T13:00:00Z,63,1015,14.78000000000003
2017-05-23T14:00:00Z,77,1015,15.710000000000036
2017-05-23T15:00:00Z,59,1015,16.910000000000025
2017-05-23T16:00:00Z,59,1014,17.600000000000023
2017-05-23T17:00:00Z,52,1013,18.370000000000005
2017-05-23T18:00:00Z,49,1013,18.99000000000001
2017-05-23T19:00:00Z,52,1012,19.450000000000045
2017-05-23T20:00:00Z,49,1012,19.840000000000032
2017-05-23T21:00:00Z,52,1011,19.760000000000048
2017-05-23T22:00:00Z,49,1011,19.760000000000048
2017-05-23T23:00:00Z,55,1010,19.379999999999995
2017-05-24T00:00:00Z,63,1011,18.610000000000014
2017-05-24T01:00:00Z,59,1010,17.53000000000003
2017-05-24T02:00:00Z,87,1011,16.129999999999995
2017-05-24T03:00:00Z,67,1010,15.340000000000032
2017-05-24T04:00:00Z,63,1009,14.920000000000016
2017-05-24T05:00:00Z,67,1008,14.78000000000003
2017-05-24T06:00:00Z,55,1007,14.910000000000025
2017-05-24T07:00:00Z,63,1007,14.420000000000016
2017-05-24T08:00:00Z,67,1007,14.210000000000036
2017-05-24T09:00:00Z,77,1007,14.07000000000005
2017-05-24T10:00:00Z,87,1007,13.640000000000043
2017-05-24T11:00:00Z,93,1008,13.210000000000036
2017-05-24T12:00:00Z,87,1007,13.840000000000032
2017-05-24T13:00:00Z,87,1008,14.840000000000032
2017-05-24T14:00:00Z,77,1008,15.990000000000009
2017-05-24T15:00:00Z,72,1008,16.77000000000004
2017-05-24T16:00:00Z,59,1008,17.610000000000014
2017-05-24T17:00:00Z,59,1009,19.220000000000027
2017-05-24T18:00:00Z,49,1007,19.840000000000032
2017-05-24T19:00:00Z,49,1007,20.160000000000025
2017-05-24T20:00:00Z,46,1008,20.379999999999995
2017-05-24T21:00:00Z,46,1008,19.99000000000001
2017-05-24T22:00:00Z,55,1008,19.700000000000045
2017-05-24T23:00:00Z,52,1008,18.57000000000005
2017-05-25T00:00:00Z,55,1009,17.58000000000004
2017-05-25T01:00:00Z,67,1009,17
2017-05-25T02:00:00Z,72,1009,15.720000000000027
2017-05-25T03:00:00Z,72,1010,15.150000000000034
2017-05-25T04:00:00Z,77,1011,14.640000000000043
2017-05-25T05:00:00Z,77,1009,14
2017-05-25T06:00:00Z,82,1009,13.689999999999998
2017-05-25T07:00:00Z,82,1008,13.850000000000023
2017-05-25T08:00:00Z,82,1007,13.840000000000032
2017-05-25T09:00:00Z,93,1007,13.29000000000002
2017-05-25T10:00:00Z,87,1007,13.07000000000005
2017-05-25T11:00:00Z,87,1006,13.140000000000043
2017-05-25T12:00:00Z,93,1006,13.140000000000043
2017-05-25T13:00:00Z,87,1004,13.210000000000036
2017-05-25T14:00:00Z,100,1004,13.420000000000016
2017-05-25T15:00:00Z,87,1004,13.420000000000016
2017-05-25T16:00:00Z,93,1003,13.689999999999998
2017-05-25T17:00:00Z,100,1002,14.07000000000005
2017-05-25T18:00:00Z,93,1003,14.460000000000036
2017-05-25T19:00:00Z,93,1002,14.700000000000045
2017-05-25T20:00:00Z,87,1001,14.920000000000016
2017-05-25T21:00:00Z,93,1001,15.090000000000032
2017-05-25T22:00:00Z,93,1001,15.160000000000025
2017-05-25T23:00:00Z,93,1000,14.930000000000007
2017-05-26T00:00:00Z,93,1000,14.850000000000023
2017-05-26T01:00:00Z,100,1000,14.460000000000036
2017-05-26T02:00:00Z,100,999,14.460000000000036
2017-05-26T03:00:00Z,100,999,14.010000000000048
2017-05-26T04:00:00Z,93,998,14.150000000000034
2017-05-26T05:00:00Z,93,998,13.930000000000007
2017-05-26T06:00:00Z,93,997,13.850000000000023
2017-05-26T07:00:00Z,93,997,13.610000000000014
2017-05-26T08:00:00Z,93,999,13.689999999999998
2017-05-26T09:00:00Z,93,999,13.350000000000023
2017-05-26T10:00:00Z,93,1000,13.210000000000036
2017-05-26T11:00:00Z,93,1000,13.230000000000018
2017-05-26T12:00:00Z,93,1001,13.5
2017-05-26T13:00:00Z,87,1002,14
2017-05-26T14:00:00Z,72,1002,16.77000000000004
2017-05-26T15:00:00Z,77,1001,18.410000000000025
2017-05-26T16:00:00Z,60,1002,20.450000000000045
2017-05-26T17:00:00Z,60,1003,21.060000000000002
2017-05-26T18:00:00Z,50,1002,22.27000000000004
2017-05-26T19:00:00Z,60,1003,22.430000000000007
2017-05-26T20:00:00Z,50,1003,22.689999999999998
2017-05-26T21:00:00Z,56,1004,22.77000000000004
2017-05-26T22:00:00Z,60,1005,22.77000000000004
2017-05-26T23:00:00Z,53,1005,22.30000000000001
2017-05-27T00:00:00Z,64,1006,21.920000000000016
2017-05-27T01:00:00Z,60,1007,21.08000000000004
2017-05-27T02:00:00Z,63,1009,19.850000000000023
2017-05-27T03:00:00Z,59,1009,19.08000000000004
2017-05-27T04:00:00Z,63,1010,17.860000000000014
2017-05-27T05:00:00Z,68,1009,17.5
2017-05-27T06:00:00Z,67,1011,16.430000000000007
2017-05-27T07:00:00Z,72,1010,15.350000000000023
2017-05-27T08:00:00Z,77,1010,14.370000000000005
2017-05-27T09:00:00Z,82,1011,13.770000000000039
2017-05-27T10:00:00Z,87,1011,12.930000000000007
2017-05-27T11:00:00Z,82,1013,13.629999999999995
2017-05-27T12:00:00Z,87,1012,14.830000000000041
2017-05-27T13:00:00Z,72,1012,16.920000000000016
2017-05-27T14:00:00Z,60,1012,18.910000000000025
2017-05-27T15:00:00Z,56,1012,20.220000000000027
2017-05-27T16:00:00Z,56,1012,21.07000000000005
2017-05-27T17:00:00Z,56,1012,21.610000000000014
2017-05-27T18:00:00Z,56,1012,21.460000000000036
2017-05-27T19:00:00Z,56,1012,22
2017-05-27T20:00:00Z,56,1012,21.760000000000048
2017-05-27T21:00:00Z,53,1012,21.689999999999998
2017-05-27T22:00:00Z,56,1012,21.840000000000032
2017-05-27T23:00:00Z,64,1013,21.850000000000023
2017-05-28T00:00:00Z,53,1012,21.160000000000025
2017-05-28T01:00:00Z,82,1013,20.08000000000004
2017-05-28T02:00:00Z,82,1013,18.350000000000023
2017-05-28T03:00:00Z,88,1013,17.49000000000001
2017-05-28T04:00:00Z,82,1013,16.930000000000007
2017-05-28T05:00:00Z,100,1013,16.360000000000014
2017-05-28T06:00:00Z,100,1013,15.930000000000007
2017-05-28T07:00:00Z,87,1013,15.300000000000011
2017-05-28T08:00:00Z,93,1012,15.010000000000048
2017-05-28T09:00:00Z,87,1013,14.220000000000027
2017-05-28T10:00:00Z,93,1013,14.240000000000009
2017-05-28T11:00:00Z,87,1013,13.920000000000016
2017-05-28T12:00:00Z,87,1014,15.660000000000025
2017-05-28T13:00:00Z,82,1014,16.08000000000004
2017-05-28T14:00:00Z,72,1014,18.360000000000014
2017-05-28T15:00:00Z,68,1014,19.420000000000016
2017-05-28T16:00:00Z,64,1014,20.610000000000014
2017-05-28T17:00:00Z,60,1015,21.850000000000023
2017-05-28T18:00:00Z,64,1014,21.689999999999998
2017-05-28T19:00:00Z,60,1013,21.920000000000016
2017-05-28T20:00:00Z,60,1013,21.77000000000004
2017-05-28T21:00:00Z,60,1013,20.860000000000014
2017-05-28T22:00:00Z,52,1014,19.480000000000018
2017-05-28T23:00:00Z,63,1014,18.700000000000045
2017-05-29T00:00:00Z,67,1014,18
2017-05-29T01:00:00Z,77,1014,17.160000000000025
2017-05-29T02:00:00Z,67,1014,16.460000000000036
2017-05-29T03:00:00Z,82,1014,15.920000000000016
2017-05-29T04:00:00Z,72,1014,15.640000000000043
2017-05-29T05:00:00Z,82,1013,15.28000000000003
2017-05-29T06:00:00Z,82,1012,15.210000000000036
2017-05-29T07:00:00Z,72,1013,15
2017-05-29T08:00:00Z,87,1013,14.57000000000005
2017-05-29T09:00:00Z,87,1012,14
2017-05-29T10:00:00Z,87,1012,13.5
2017-05-29T11:00:00Z,100,1012,13.57000000000005
2017-05-29T12:00:00Z,87,1012,13.490000000000009
2017-05-29T13:00:00Z,93,1013,13.610000000000014
2017-05-29T14:00:00Z,93,1014,13.689999999999998
2017-05-29T15:00:00Z,93,1014,13.689999999999998
2017-05-29T16:00:00Z,93,1015,13.840000000000032
2017-05-29T17:00:00Z,93,1015,14
2017-05-29T18:00:00Z,87,1016,14.379999999999995
2017-05-29T19:00:00Z,82,1016,14.53000000000003
2017-05-29T20:00:00Z,93,1016,14.160000000000025
2017-05-29T21:00:00Z,87,1017,14.220000000000027
2017-05-29T22:00:00Z,93,1018,14.150000000000034
2017-05-29T23:00:00Z,82,1018,14.230000000000018
2017-05-30T00:00:00Z,82,1018,14
2017-05-30T01:00:00Z,82,1018,13.850000000000023
2017-05-30T02:00:00Z,82,1019,13.689999999999998
2017-05-30T03:00:00Z,87,1019,13.410000000000025
2017-05-30T04:00:00Z,82,1019,13.57000000000005
2017-05-30T05:00:00Z,82,1020,13.379999999999995
2017-05-30T06:00:00Z,82,1020,13.5
2017-05-30T07:00:00Z,87,1020,13
2017-05-30T08:00:00Z,87,1020,12.78000000000003
2017-05-30T09:00:00Z,93,1021,12.640000000000043
2017-05-30T10:00:00Z,93,1020,12.57000000000005
2017-05-30T11:00:00Z,93,1021,12.57000000000005
2017-05-30T12:00:00Z,87,1022,12.629999999999995
2017-05-30T13:00:00Z,87,1022,13.28000000000003
2017-05-30T14:00:00Z,82,1022,13.840000000000032
2017-05-30T15:00:00Z,82,1021,14.150000000000034
2017-05-30T16:00:00Z,72,1021,14.840000000000032
2017-05-30T17:00:00Z,72,1021,14.990000000000009
2017-05-30T18:00:00Z,87,1021,15.07000000000005
2017-05-30T19:00:00Z,77,1020,14.850000000000023
2017-05-30T20:00:00Z,87,1020,14.700000000000045
2017-05-30T21:00:00Z,87,1020,14.850000000000023
2017-05-30T22:00:00Z,87,1020,14.700000000000045
2017-05-30T23:00:00Z,93,1020,14.54000000000002
2017-05-31T00:00:00Z,93,1020,14.379999999999995
2017-05-31T01:00:00Z,93,1020,14.07000000000005
2017-05-31T02:00:00Z,93,1020,13.920000000000016
2017-05-31T03:00:00Z,87,1020,13.840000000000032
2017-05-31T04:00:00Z,100,1019,14
2017-05-31T05:00:00Z,87,1019,14
2017-05-31T06:00:00Z,87,1018,14.07000000000005
2017-05-31T07:00:00Z,100,1018,14.230000000000018
2017-05-31T08:00:00Z,100,1017,14.07000000000005
2017-05-31T09:00:00Z,93,1017,14.379999999999995
2017-05-31T10:00:00Z,100,1017,14.379999999999995
2017-05-31T11:00:00Z,100,1018,14.460000000000036
2017-05-31T12:00:00Z,100,1018,14.770000000000039
2017-05-31T13:00:00Z,93,1018,15.460000000000036
2017-05-31T14:00:00Z,93,1018,16
2017-05-31T15:00:00Z,88,1017,16.840000000000032
2017-05-31T16:00:00Z,82,1017,18.210000000000036
2017-05-31T17:00:00Z,77,1017,19.28000000000003
2017-05-31T18:00:00Z,77,1016,20.560000000000002
2017-05-31T19:00:00Z,69,1016,22.230000000000018
2017-05-31T20:00:00Z,60,1014,23.060000000000002
2017-05-31T21:00:00Z,53,1013,23.840000000000032
2017-05-31T22:00:00Z,64,1014,24.07000000000005
2017-05-31T23:00:00Z,50,1013,23.920000000000016
2017-06-01T00:00:00Z,68,1013,23.230000000000018
2017-06-01T01:00:00Z,73,1013,20.760000000000048
2017-06-01T02:00:00Z,82,1014,19.360000000000014
2017-06-01T03:00:00Z,82,1014,18.150000000000034
2017-06-01T04:00:00Z,88,1014,17.860000000000014
2017-06-01T05:00:00Z,82,1014,16.930000000000007
2017-06-01T06:00:00Z,82,1014,15.920000000000016
2017-06-01T07:00:00Z,82,1015,15.629999999999995
2017-06-01T08:00:00Z,82,1014,15.28000000000003
2017-06-01T09:00:00Z,82,1014,14.930000000000007
2017-06-01T10:00:00Z,87,1014,14.210000000000036
2017-06-01T11:00:00Z,93,1015,14.450000000000045
2017-06-01T12:00:00Z,88,1015,15.990000000000009
2017-06-01T13:00:00Z,88,1015,16.629999999999995
2017-06-01T14:00:00Z,68,1015,18.350000000000023
2017-06-01T15:00:00Z,56,1014,21
2017-06-01T16:00:00Z,50,1014,22.78000000000003
2017-06-01T17:00:00Z,31,1013,24.200000000000045
2017-06-01T18:00:00Z,31,1013,24.920000000000016
2017-06-01T19:00:00Z,32,1012,25.129999999999995
2017-06-01T20:00:00Z,30,1012,25.340000000000032
2017-06-01T21:00:00Z,29,1012,25.710000000000036
2017-06-01T22:00:00Z,26,1012,25.28000000000003
2017-06-01T23:00:00Z,36,1013,25.160000000000025
2017-06-02T00:00:00Z,31,1013,24.28000000000003
2017-06-02T01:00:00Z,33,1013,22.760000000000048
2017-06-02T02:00:00Z,35,1014,20.140000000000043
2017-06-02T03:00:00Z,37,1014,18.77000000000004
2017-06-02T04:00:00Z,42,1014,17.910000000000025
2017-06-02T05:00:00Z,48,1015,17.480000000000018
2017-06-02T06:00:00Z,45,1015,16.27000000000004
2017-06-02T07:00:00Z,48,1015,14.920000000000016
2017-06-02T08:00:00Z,58,1016,13.629999999999995
2017-06-02T09:00:00Z,58,1016,12.629999999999995
2017-06-02T10:00:00Z,66,1016,11.78000000000003
2017-06-02T11:00:00Z,67,1016,11.990000000000009
2017-06-02T12:00:00Z,55,1016,13.689999999999998
2017-06-02T13:00:00Z,45,1016,16.110000000000014
2017-06-02T14:00:00Z,37,1016,18.730000000000018
2017-06-02T15:00:00Z,33,1015,20.129999999999995
2017-06-02T16:00:00Z,33,1015,21.760000000000048
2017-06-02T17:00:00Z,35,1014,22.840000000000032
2017-06-02T18:00:00Z,27,1013,23.57000000000005
2017-06-02T19:00:00Z,21,1012,23.99000000000001
2017-06-02T20:00:00Z,25,1012,23.610000000000014
2017-06-02T21:00:00Z,23,1013,23.99000000000001
2017-06-02T22:00:00Z,22,1012,23.74000000000001
2017-06-02T23:00:00Z,23,1012,23.07000000000005
2017-06-03T00:00:00Z,25,1013,22.310000000000002
2017-06-03T01:00:00Z,30,1014,20.54000000000002
2017-06-03T02:00:00Z,30,1014,18.82000000000005
2017-06-03T03:00:00Z,34,1015,17.360000000000014
2017-06-03T04:00:00Z,36,1016,16.129999999999995
2017-06-03T05:00:00Z,42,1015,14.650000000000034
2017-06-03T06:00:00Z,47,1015,13.53000000000003
2017-06-03T07:00:00Z,58,1015,12.560000000000002
2017-06-03T08:00:00Z,62,1015,11.78000000000003
2017-06-03T09:00:00Z,62,1015,11.710000000000036
2017-06-03T10:00:00Z,58,1015,11.920000000000016
2017-06-03T11:00:00Z,100,1016,12.28000000000003
2017-06-03T12:00:00Z,76,1017,12.850000000000023
2017-06-03T13:00:00Z,81,1016,12.54000000000002
2017-06-03T14:00:00Z,76,1016,13.54000000000002
2017-06-03T15:00:00Z,77,1016,15.300000000000011
2017-06-03T16:00:00Z,40,1014,17.650000000000034
2017-06-03T17:00:00Z,37,1015,19.650000000000034
2017-06-03T18:00:00Z,35,1015,20.58000000000004
2017-06-03T19:00:00Z,28,1014,21.49000000000001
2017-06-03T20:00:00Z,28,1014,22.160000000000025
2017-06-03T21:00:00Z,25,1014,22.660000000000025
2017-06-03T22:00:00Z,27,1014,22.920000000000016
2017-06-03T23:00:00Z,27,1014,22.77000000000004
2017-06-04T00:00:00Z,28,1015,22.470000000000027
2017-06-04T01:00:00Z,30,1015,21.160000000000025
2017-06-04T02:00:00Z,66,1016,18.55000000000001
2017-06-04T03:00:00Z,37,1016,17.650000000000034
2017-06-04T04:00:00Z,45,1016,16.08000000000004
2017-06-04T05:00:00Z,42,1016,14.450000000000045
2017-06-04T06:00:00Z,44,1016,13.53000000000003
2017-06-04T07:00:00Z,47,1017,13.860000000000014
2017-06-04T08:00:00Z,58,1017,12.360000000000014
2017-06-04T09:00:00Z,58,1017,11.930000000000007
2017-06-04T10:00:00Z,62,1017,10.460000000000036
2017-06-04T11:00:00Z,54,1017,10.890000000000043
2017-06-04T12:00:00Z,51,1017,13.770000000000039
2017-06-04T13:00:00Z,45,1017,16.49000000000001
2017-06-04T14:00:00Z,35,1017,18.29000000000002
2017-06-04T15:00:00Z,40,1016,20.08000000000004
2017-06-04T16:00:00Z,37,1016,19.99000000000001
2017-06-04T17:00:00Z,45,1015,19.390000000000043
2017-06-04T18:00:00Z,52,1015,18.850000000000023
2017-06-04T19:00:00Z,52,1015,17.99000000000001
2017-06-04T20:00:00Z,55,1014,17.30000000000001
2017-06-04T21:00:00Z,59,1013,16.99000000000001
2017-06-04T22:00:00Z,68,1012,16.910000000000025
2017-06-04T23:00:00Z,68,1012,17.150000000000034
2017-06-05T00:00:00Z,72,1012,17.07000000000005
2017-06-05T01:00:00Z,77,1011,16.610000000000014
2017-06-05T02:00:00Z,77,1011,16.230000000000018
2017-06-05T03:00:00Z,77,1011,15.990000000000009
2017-06-05T04:00:00Z,77,1010,16
2017-06-05T05:00:00Z,87,1010,15.080000000000041
2017-06-05T06:00:00Z,93,1009,14.850000000000023
2017-06-05T07:00:00Z,93,1009,14.689999999999998
2017-06-05T08:00:00Z,93,1008,14.460000000000036
2017-06-05T09:00:00Z,93,1007,14.689999999999998
2017-06-05T10:00:00Z,93,1007,14.610000000000014
2017-06-05T11:00:00Z,93,1008,14.610000000000014
2017-06-05T12:00:00Z,93,1008,15.220000000000027
2017-06-05T13:00:00Z,88,1008,15.740000000000009
2017-06-05T14:00:00Z,88,1008,17.08000000000004
2017-06-05T15:00:00Z,82,1008,17.689999999999998
2017-06-05T16:00:00Z,82,1008,18.77000000000004
2017-06-05T17:00:00Z,73,1007,20.08000000000004
2017-06-05T18:00:00Z,73,1007,20.150000000000034
2017-06-05T19:00:00Z,77,1008,20.54000000000002
2017-06-05T20:00:00Z,88,1007,20.430000000000007
2017-06-05T21:00:00Z,77,1006,20.350000000000023
2017-06-05T22:00:00Z,82,1006,19.930000000000007
2017-06-05T23:00:00Z,88,1007,19.160000000000025
2017-06-06T00:00:00Z,88,1007,18.360000000000014
2017-06-06T01:00:00Z,88,1007,17.390000000000043
2017-06-06T02:00:00Z,88,1006,17.310000000000002
2017-06-06T03:00:00Z,88,1007,16.5
2017-06-06T04:00:00Z,88,1007,16.07000000000005
2017-06-06T05:00:00Z,88,1006,15.629999999999995
2017-06-06T06:00:00Z,87,1006,14.560000000000002
2017-06-06T07:00:00Z,87,1006,14.150000000000034
2017-06-06T08:00:00Z,87,1005,13.710000000000036
2017-06-06T09:00:00Z,87,1006,13.490000000000009
2017-06-06T10:00:00Z,87,1006,13.379999999999995
2017-06-06T11:00:00Z,93,1006,12.920000000000016
2017-06-06T12:00:00Z,87,1007,12.920000000000016
2017-06-06T13:00:00Z,87,1007,13
2017-06-06T14:00:00Z,82,1007,12.990000000000009
2017-06-06T15:00:00Z,82,1008,13.379999999999995
2017-06-06T16:00:00Z,93,1008,13
2017-06-06T17:00:00Z,87,1008,13.080000000000041
2017-06-06T18:00:00Z,87,1009,13.230000000000018
2017-06-06T19:00:00Z,82,1009,13.620000000000005
2017-06-06T20:00:00Z,82,1009,14.230000000000018
2017-06-06T21:00:00Z,77,1009,14.150000000000034
2017-06-06T22:00:00Z,72,1010,14.160000000000025
2017-06-06T23:00:00Z,76,1011,13.770000000000039
2017-06-07T00:00:00Z,82,1012,13.160000000000025
2017-06-07T01:00:00Z,87,1012,12.230000000000018
2017-06-07T02:00:00Z,81,1013,11.920000000000016
2017-06-07T03:00:00Z,87,1014,11.689999999999998
2017-06-07T04:00:00Z,76,1013,11.610000000000014
2017-06-07T05:00:00Z,71,1014,11.379999999999995
2017-06-07T06:00:00Z,76,1014,11.150000000000034
2017-06-07T07:00:00Z,76,1014,11.07000000000005
2017-06-07T08:00:00Z,71,1014,11.450000000000045
2017-06-07T09:00:00Z,76,1014,11.330000000000041
2017-06-07T10:00:00Z,76,1014,10.910000000000025
2017-06-07T11:00:00Z,76,1015,11.460000000000036
2017-06-07T12:00:00Z,76,1015,11.920000000000016
2017-06-07T13:00:00Z,67,1016,13.140000000000043
2017-06-07T14:00:00Z,59,1016,14.210000000000036
2017-06-07T15:00:00Z,59,1016,15.220000000000027
2017-06-07T16:00:00Z,59,1016,16.610000000000014
2017-06-07T17:00:00Z,52,1016,17.07000000000005
2017-06-07T18:00:00Z,52,1016,17.760000000000048
2017-06-07T19:00:00Z,45,1016,18.610000000000014
2017-06-07T20:00:00Z,45,1016,18.840000000000032
2017-06-07T21:00:00Z,42,1016,19.30000000000001
2017-06-07T22:00:00Z,52,1016,19.230000000000018
2017-06-07T23:00:00Z,48,1016,19.08000000000004
2017-06-08T00:00:00Z,48,1016,18.920000000000016
2017-06-08T01:00:00Z,52,1017,17.760000000000048
2017-06-08T02:00:00Z,59,1017,15.990000000000009
